student id,Gender,Aptitude Test,GRE Score,University Ranking,GPA Range,Out of State Flag,Housing,Non-Traditional Student,Campus Name,Program,Session,Race,Country,Financial Aid,Transfer Student,Full-Time
907-08-7329,Female,GRE,303.0,Pass,3.25-3.49,Yes,Off-Campus,No,American Language AcademyALA Greensboro,IELP/UG,SM22,White British,United Kingdom,No,Yes,No
685-28-9729,Female,GRE,320.0,Pass,3.00-3.24,Yes,Off-Campus,No,Trine UniversityTrine University-Detroit MI Regional Ctr,TESOL,FA22,African,Congo,No,Yes,No
706-59-8409,Female,GRE,320.0,Pass,3.25-3.49,Yes,Off-Campus,No,Long Island UniversityLIU Brooklyn,IELP/ENVM,FA21,Kazakhs,Kazakhstan,No,Yes,No
714-21-0517,Male,GRE,325.0,Bottom Half,3.25-3.49,No,College Owned/Operated,No,Discovery School LLC dba Discovery Learning CenterDiscovery Learning Center,EDUC,FA21,White British,United Kingdom,Yes,No,Yes
497-73-1349,Male,GRE,300.0,Top Half,3.25-3.49,No,Off-Campus,No,"New York General Consulting, Inc.",UG,FA21,White British,United Kingdom,Yes,No,No
374-12-4334,Female,GRE,332.0,Top Quarter,3.00-3.24,No,College Owned/Operated,No,American Language AcademyALA Greensboro,IELP/MSASA,SP22,Asian,India,Yes,No,No
591-86-8933,Male,GRE,330.0,Pass,2.50-2.99,Yes,Off-Campus,No,Long Island UniversityLIU Brooklyn,EDUC,FA21,Indo-Aryan,Bangladesh,No,Yes,No
070-78-2689,Female,GRE,317.0,Top Half,2.50-2.99,No,College Owned/Operated,No,Long Island UniversityLIU Brooklyn,IELP,FA21,White British,United Kingdom,Yes,No,No
439-79-4203,Female,GRE,319.0,Top Quarter,2.50-2.99,No,College Owned/Operated,No,Western Illinois UniversityWestern Illinois University,IELP ,FA22,Voltaiques,Cote D'Ivoire,Yes,No,No
452-99-3185,Female,GRE,333.0,Pass,2.50-2.99,Yes,Off-Campus,No,University of the Cumberlands,IELP/EDUC,FA21,Arabs,Saudi Arabia,No,Yes,No
589-90-3064,Male,GRE,293.0,Pass,1.0-1.99,Yes,Off-Campus,No,California Preparatory CollegeCalifornia Preparatory College,IELP/EDUC,SP22,Asian,China,No,Yes,No
941-49-7784,Female,GRE,331.0,Bottom Half,3.50-3.74,No,College Owned/Operated,No,University of MissouriMissouri University of Science and Techn,IELP/MSESHM,SP22,White Irish,Ireland,Yes,No,Yes
600-41-1471,Male,GRE,316.0,Bottom Quarter,3.00-3.24,No,College Owned/Operated,No,PC Tech USA & You-Ri INC/ New York English Academy,IELP ,FA22,Filipino,Philippines,Yes,No,No
662-62-5005,Male,GRE,315.0,Top Half,3.00-3.24,No,College Owned/Operated,No,University of BridgeportUniversity of Bridgeport,IELP/MBA,SP22,Kinh,Vietnam,Yes,No,No
132-87-4767,Female,GRE,310.0,Pass,2.50-2.99,Yes,Off-Campus,No,University of CincinnatiUniversity of Cincinnati,IELP,FA21,Asian,India,No,Yes,No
001-12-5122,Female,GRE,316.0,Top Quarter,2.50-2.99,No,College Owned/Operated,No,Brookdale Community CollegeBrookdale Community College,IELP/MBA,FA21,Filipino,Philippines,Yes,No,Yes
653-41-0677,Male,GRE,301.0,Pass,3.25-3.49,Yes,Off-Campus,No,University of New Haven,UNDG,SP22,White Irish,Ireland,No,Yes,No
564-71-1446,Male,GRE,325.0,Pass,3.00-3.24,Yes,Off-Campus,No,Campus EducationCampus Education/Manhattan,IELP/MSASA,FA22,Filipino,Philippines,No,Yes,No
678-24-8360,Male,GRE,316.0,Pass,2.50-2.99,Yes,Off-Campus,No,Lewis UniversityLewis University-Main Campus,MSASA,SP22,Filipino,Philippines,No,Yes,No
961-21-1134,Female,GRE,329.0,Top Half,2.50-2.99,No,College Owned/Operated,No,University of New Haven,IELP/UNDG,FA22,Persians,Iran,Yes,No,Yes
198-32-0359,Male,GRE,332.0,Bottom Half,2.50-2.99,No,College Owned/Operated,Yes,University of CincinnatiUniversity of Cincinnati,IELP,FA22,Arabs,Morocco,Yes,No,No
035-31-7752,Male,GRE,298.0,Pass,3.25-3.49,Yes,Off-Campus,No,University of New Haven,TESOL,FA22,Voltaiques,Cote D'Ivoire,No,Yes,No
624-96-6220,Female,GRE,334.0,Top Quarter,3.75+,No,College Owned/Operated,No,University of MissouriMissouri University of Science and Techn,IELP ,SP22,African,Congo,Yes,No,Yes
215-31-3599,Female,GRE,322.0,Top Half,3.00-3.24,No,College Owned/Operated,No,PC Tech USA & You-Ri INC/ New York English Academy,MSASA,SM22,Indo-Aryan,Bangladesh,Yes,No,Yes
023-03-2672,Male,GRE,305.0,Top 10,3.50-3.74,No,College Owned/Operated,No,Southern University and A&M CollegeSouthern University - Baton Rouge Campus,IELP,FA22,Arabs,Morocco,Yes,No,No
343-20-1738,Male,GRE,315.0,Pass,3.25-3.49,Yes,Off-Campus,No,The University of Texas at El PasoUniversity of Texas at El Paso,MAE,FA21,Asian,India,No,Yes,No
699-25-8972,Female,GRE,317.0,Pass,2.0-2.49,Yes,Off-Campus,No,University of the PacificSan Francisco,TESOL,SP22,Arabs,Jordan,No,Yes,No
023-44-7416,Female,GRE,328.0,Pass,2.0-2.49,Yes,Off-Campus,No,Community College of VermontCCV Winooski,IELP ,SP22,Chhetri ,Nepal,No,Yes,No
115-55-6815,Female,GRE,308.0,Top Half,3.00-3.24,No,College Owned/Operated,No,Wayne State CollegeWayne State College,UNDG,SP22,White British,United Kingdom,Yes,No,No
567-32-8408,Female,GRE,328.0,Pass,2.0-2.49,Yes,Off-Campus,No,Owens State Community CollegeOwens Community  College at Findlay,IELP/MBA,FA22,White Irish,Ireland,No,Yes,No
945-58-6965,Male,GRE,312.0,Top Half,3.50-3.74,No,College Owned/Operated,No,Saint Michael's College,IELP/EDUC,FA22,Akan ,Ghana,Yes,No,Yes
579-10-4154,Female,GRE,330.0,Top Half,3.00-3.24,No,College Owned/Operated,No,ASA CollegeASA College - Manhattan Extension Center,MSASA,SM22,African,Congo,Yes,No,Yes
435-40-2537,Male,GRE,303.0,Top Half,3.50-3.74,No,College Owned/Operated,No,Rockford UniversityRockford University,IELP,FA21,Persians,Iran,Yes,No,Yes
620-01-3388,Female,GRE,331.0,Top Quarter,2.50-2.99,Yes,College Owned/Operated,No,Savannah State UniversitySavannah State University,EDUC,FA22,Voltaiques,Cote D'Ivoire,Yes,No,No
498-12-3124,Male,GRE,295.0,Bottom Half,3.25-3.49,No,College Owned/Operated,No,Lindsey Wilson College,IELP/MSESHM,FA21,Kazakhs,Kazakhstan,Yes,No,Yes
384-49-1082,Female,GRE,306.0,Top 10,3.75+,No,College Owned/Operated,No,Monroe CollegeMonroe College1,UG,SP22,African,Congo,Yes,No,No
527-30-0076,Male,GRE,307.0,Pass,3.25-3.49,Yes,Off-Campus,No,ASA CollegeASA College - Manhattan Extension Center,TESOL,FA22,Persians,Iran,No,Yes,No
716-17-3119,Female,GRE,292.0,Bottom Quarter,3.00-3.24,No,College Owned/Operated,No,Virginia Christian UniversityVirginia Christian University,IELP/UNDG,FA21,Arabs,Saudi Arabia,Yes,No,Yes
718-32-8968,Male,GRE,295.0,Top Half,3.25-3.49,No,College Owned/Operated,No,Community College of VermontCCV Winooski,IELP/ENVM,FA21,Asian,India,Yes,No,Yes
589-19-0049,Male,GRE,301.0,Top Half,3.50-3.74,No,College Owned/Operated,Yes,Wilmington UniversityNew Castle,IELP/HINF,SP22,Arabs,Jordan,Yes,No,Yes
062-72-6492,Male,GRE,329.0,Pass,3.00-3.24,Yes,Off-Campus,No,Gulf Language SchoolNorth American University,IELP/UNDG,SP22,White Irish,Ireland,No,Yes,No
641-09-3024,Female,GRE,327.0,Bottom Half,2.50-2.99,No,College Owned/Operated,No,Seminole State College of FloridaHeathrow Center,IELP/HINF,FA21,Akan ,Ghana,Yes,No,Yes
583-18-7876,Female,GRE,321.0,Pass,1.0-1.99,Yes,Off-Campus,No,University of New Haven,MSHI,FA22,Asian,China,No,Yes,No
876-23-3362,Male,GRE,305.0,Pass,3.25-3.49,Yes,Off-Campus,No,Lindsey Wilson College,MHSI,SM22,Akan ,Ghana,No,Yes,No
437-08-2145,Male,GRE,325.0,Pass,3.00-3.24,Yes,Off-Campus,No,University of the PotomacUniversity of the Potomac1,IELP/MBA,FA21,Persians,Iran,No,Yes,No
732-27-1151,Female,GRE,303.0,Pass,2.0-2.49,Yes,Off-Campus,No,"University of Maryland, Baltimore CountyUniversity of Maryland, Baltimore County",MAE,FA21,Arabs,Jordan,No,Yes,No
571-96-7663,Female,GRE,302.0,Pass,3.00-3.24,Yes,Off-Campus,No,Wilmington UniversityNew Castle,IELP/MSASA,SM22,Arabs,Jordan,No,Yes,No
686-23-2508,Male,GRE,293.0,Top Half,3.00-3.24,Yes,Off-Campus,No,Dakota State UniversityDakota State University,MAE,FA22,Kinh,Vietnam,Yes,No,Yes
338-81-7870,Female,GRE,330.0,Top Half,3.00-3.24,No,Off-Campus,No,The University of Texas at ArlingtonThe University of Texas at Arlington,IELP/EDUC,FA22,Filipino,Philippines,No,Yes,No
838-44-8174,Female,GRE,293.0,Pass,3.25-3.49,Yes,Off-Campus,No,INTERNATIONAL AMERICAN UNIVERSITYLos Angeles Main Campus,IELP/TESOL,FA21,Kinh,Vietnam,No,Yes,No
953-23-7877,Female,GRE,317.0,Bottom Half,3.00-3.24,No,College Owned/Operated,No,Southern Arkansas UniversitySouthern Arkansas University,IELP/EDUC,FA21,Indo-Aryan,Bangladesh,Yes,No,No
315-92-0515,Male,GRE,308.0,Bottom Quarter,2.50-2.99,No,Off-Campus,No,Washington University of VirginiaWashington Campus,MBA,SP22,Arabs,Morocco,Yes,No,Yes
140-71-2316,Female,GRE,311.0,Top Half,3.50-3.74,Yes,College Owned/Operated,No,Bluedata International InstituteBluedata International Institute,IELP,FA21,African,Congo,Yes,No,Yes
195-62-7502,Male,GRE,322.0,Pass,3.00-3.24,Yes,Off-Campus,No,Taylor Business Institute,MAE,FA22,Chhetri ,Nepal,No,Yes,No
009-50-3732,Not Disclosed,GRE,296.0,Bottom Half,2.50-2.99,No,College Owned/Operated,No,University of the PotomacUniversity of the Potomac,MSESHM,FA22,Asian,India,Yes,No,Yes
283-45-7243,Male,GRE,314.0,Top Half,2.50-2.99,No,College Owned/Operated,No,University of North TexasUniversity of North Texas,IELP/EDUC,FA21,African,Congo,Yes,No,Yes
761-83-4529,Female,GRE,292.0,Top Half,3.00-3.24,No,College Owned/Operated,No,Central Michigan UniversityCentral Michigan University,IELP/EDUC,SP22,Kazakhs,Kazakhstan,Yes,No,Yes
979-13-7933,Female,GRE,296.0,Pass,2.50-2.99,Yes,Off-Campus,No,University of North Carolina at CharlotteUniv. of North Carolina at Charlotte,MAE,SP22,African,Congo,No,Yes,No
945-18-3070,Female,GRE,306.0,Bottom Half,2.50-2.99,No,College Owned/Operated,No,Governors State University,MHSI,FA22,Arabs,Saudi Arabia,Yes,No,Yes
129-97-3486,Female,GRE,308.0,Pass,3.25-3.49,Yes,Off-Campus,No,American English CollegeAmerican English College,IELP,SM22,African,Congo,No,Yes,No
325-11-0813,Male,GRE,322.0,Pass,3.00-3.24,Yes,Off-Campus,No,Excel English InstituteExcel English Institute,ENVM,SP22,Asian,China,No,Yes,No
263-87-2192,Male,GRE,311.0,Pass,3.00-3.24,Yes,Off-Campus,No,Roosevelt UniversityChicago,UG,FA22,Asian,Pakistan,No,Yes,No
183-54-4411,Female,GRE,291.0,Top Half,2.50-2.99,No,College Owned/Operated,No,Rivier UniversityRivier University,MBA,FA22,Chhetri ,Nepal,Yes,No,Yes
212-07-1215,Female,GRE,323.0,Top Half,3.00-3.24,No,College Owned/Operated,No,Christian Brothers UniversityChristian Brothers University,IELP/HINF,FA21,Arabs,Saudi Arabia,Yes,No,Yes
954-17-7367,Female,GRE,330.0,Bottom Half,3.00-3.24,No,College Owned/Operated,No,PC TECH USA & YOU-RI INC d/b/a New York English AcademyNew York English Academy,MBA,FA22,Persians,Iran,Yes,No,No
193-88-9562,Male,GRE,293.0,Pass,2.0-2.49,Yes,Off-Campus,No,Franklin UniversityFranklin University,MSHI,FA21,Arabs,Morocco,No,Yes,No
996-49-8997,Female,GRE,310.0,Bottom Half,3.00-3.24,Yes,College Owned/Operated,No,Concordia UniversityConcordia University Wisconsin,IELP/MBA,SP22,Arabs,Saudi Arabia,Yes,No,Yes
013-51-9315,Female,GRE,319.0,Pass,3.00-3.24,Yes,Off-Campus,No,NEW YORK INSTITUTE OF ENGLISH AND BUSINESSNEW YORK INST. OF ENGLISH AND BUSINESS,TESOL,SM22,Persians,Iran,No,Yes,No
584-38-1895,Male,GRE,334.0,Pass,3.25-3.49,Yes,Off-Campus,No,The University of ToledoThe University of Toledo - Main Campus,MSHI,FA22,Akan ,Ghana,No,Yes,No
665-37-2986,Male,GRE,313.0,Pass,3.25-3.49,Yes,Off-Campus,No,NEW YORK INSTITUTE OF ENGLISH AND BUSINESSNEW YORK INST. OF ENGLISH AND BUSINESS,MSHI,SP22,African,Congo,No,Yes,No
903-07-8715,Male,GRE,295.0,Top Half,3.00-3.24,No,Off-Campus,No,University of CincinnatiUniversity of Cincinnati,ENVM,FA21,Akan ,Ghana,Yes,No,Yes
291-21-0009,Male,GRE,322.0,Pass,2.0-2.49,Yes,Off-Campus,No,ASA CollegeASA College - Manhattan Extension Center,IELP/UG,SP22,Arabs,Morocco,No,Yes,No
505-48-1636,Male,GRE,335.0,Pass,2.0-2.49,Yes,Off-Campus,No,St. Cloud State UniversitySt. Cloud State University,IELP/UG,FA22,White British,United Kingdom,No,Yes,No
924-01-7392,Male,GRE,326.0,Pass,1.0-1.99,Yes,Off-Campus,No,ASA CollegeASA College - Manhattan Extension Center,IELP/TESOL,FA22,Arabs,Morocco,No,Yes,No
529-96-8134,Male,GRE,292.0,Pass,2.50-2.99,Yes,Off-Campus,No,Illinois Eastern Community CollegesWabash Valley College,TESOL,SP22,Persians,Iran,No,Yes,No
015-44-5600,Female,GRE,301.0,Pass,3.00-3.24,Yes,Off-Campus,Yes,Underwood UniversityUnderwood University,IELP/UG,FA22,Arabs,Jordan,No,Yes,No
755-35-1637,Male,GRE,291.0,Top Quarter,3.00-3.24,No,College Owned/Operated,No,Oklahoma City UniversityOklahoma City University,MSESHM,FA21,Chhetri ,Nepal,Yes,No,Yes
807-05-0563,Female,GRE,312.0,Top Quarter,3.00-3.24,No,College Owned/Operated,No,Piedmont Technical College,IELP/TESOL,FA22,Kazakhs,Kazakhstan,Yes,No,Yes
502-44-0406,Male,GRE,316.0,Pass,1.0-1.99,Yes,Off-Campus,No,"New York General Consulting, Inc.",MAE,FA22,Akan ,Ghana,No,Yes,No
458-31-4583,Female,GRE,300.0,Pass,3.00-3.24,Yes,Off-Campus,No,University of North Carolina at CharlotteUniv. of North Carolina at Charlotte,MHSI,FA22,Asian,India,No,Yes,No
801-33-8419,Female,GRE,296.0,Pass,2.0-2.49,Yes,Off-Campus,No,University of North TexasUniversity of North Texas,IELP/EDUC,FA22,African,Congo,No,Yes,No
976-77-7638,Female,GRE,324.0,Pass,3.00-3.24,Yes,Off-Campus,No,University of New Haven,ENVM,FA21,Voltaiques,Cote D'Ivoire,No,Yes,No
203-20-0404,Male,GRE,328.0,Pass,3.00-3.24,Yes,Off-Campus,No,Wayne County Community College DistrictWayne County Community College District,IELP/UNDG,SM22,Voltaiques,Cote D'Ivoire,No,Yes,No
470-04-1025,Female,GRE,307.0,Top Quarter,2.50-2.99,No,College Owned/Operated,No,Southern Arkansas UniversitySouthern Arkansas University,IELP/MSESHM,FA22,Asian,China,Yes,No,No
737-11-8712,Female,GRE,292.0,Bottom Half,2.50-2.99,No,College Owned/Operated,No,Southern Arkansas University,UG,FA21,Voltaiques,Cote D'Ivoire,Yes,No,Yes
858-56-4252,Male,GRE,309.0,Pass,3.50-3.74,Yes,College Owned/Operated,No,Dakota State UniversityDakota State University,IELP/EDUC,FA22,Arabs,Morocco,Yes,Yes,Yes
309-35-1537,Female,GRE,290.0,Bottom Half,3.00-3.24,No,College Owned/Operated,No,University of BridgeportUniversity of Bridgeport,UG,SP22,Kazakhs,Kazakhstan,Yes,No,No
946-02-2979,Male,GRE,292.0,Pass,1.0-1.99,Yes,Off-Campus,No,Indiana Wesleyan UniversityIWU- Florence Education Center,IELP/MSASA,FA22,Asian,Pakistan,No,Yes,No
187-55-9003,Female,GRE,293.0,Pass,2.50-2.99,No,College Owned/Operated,No,North American UniversityNorth American University,IELP/MSESHM,FA21,African,Congo,No,Yes,No
732-97-7374,Male,GRE,335.0,Top Half,2.50-2.99,No,College Owned/Operated,No,Ivy Tech Community College of IndianaIvy Tech Community Coll - Indianapolis,TESOL,SM22,Persians,Iran,Yes,No,Yes
400-99-6639,Female,GRE,328.0,Top Half,2.50-2.99,No,Off-Campus,No,Monroe CollegeMonroe College1,IELP/UG,FA21,Asian,Pakistan,Yes,No,Yes
320-91-2568,Male,GRE,329.0,Pass,3.25-3.49,Yes,Off-Campus,No,Trine UniversityTrine University-Phoenix AZ Regional Ctr,IELP/MSASA,SP22,Akan ,Ghana,No,Yes,No
213-18-4183,Male,GRE,320.0,Top Half,2.50-2.99,No,College Owned/Operated,No,University of the CumberlandsUniversity of the Cumberlands,IELP/UG,FA21,Akan ,Ghana,Yes,No,Yes
522-96-1887,Female,GRE,312.0,Top Half,2.50-2.99,No,College Owned/Operated,No,University of CincinnatiUniversity of Cincinnati,IELP/MSESHM,SP22,Akan ,Ghana,Yes,No,Yes
265-42-9527,Female,GRE,328.0,Pass,3.25-3.49,Yes,Off-Campus,No,Rockford UniversityRockford University,MSHI,SP22,White British,United Kingdom,No,Yes,No
124-25-3268,Male,GRE,321.0,Bottom Half,3.50-3.74,No,College Owned/Operated,No,Rivier UniversityRivier University,IELP/HINF,FA21,White Irish,Ireland,Yes,No,Yes
673-62-4857,Male,GRE,323.0,Pass,2.0-2.49,Yes,Off-Campus,No,Gulf Language SchoolNorth American University,IELP,FA22,Indo-Aryan,Bangladesh,No,Yes,No
435-03-4298,Female,GRE,325.0,Pass,3.25-3.49,Yes,Off-Campus,No,Governors State University,IELP/HINF,FA22,Arabs,Saudi Arabia,No,Yes,No
392-09-5028,Male,GRE,320.0,Bottom Half,3.25-3.49,No,Off-Campus,No,Lindsey Wilson College,HINF,SP22,White British,United Kingdom,No,Yes,Yes
639-45-7005,Male,GRE,298.0,Bottom Half,2.50-2.99,No,College Owned/Operated,No,Rivier UniversityRivier University,HINF,SP22,Indo-Aryan,Bangladesh,Yes,No,Yes
111-87-6535,Female,GRE,300.0,Pass,3.25-3.49,Yes,Off-Campus,No,Lindsey Wilson College,HINF,SM22,Akan ,Ghana,No,Yes,No
123-63-8232,Female,GRE,332.0,Bottom Half,2.50-2.99,No,College Owned/Operated,No,Gulf Language SchoolNorth American University,MHSI,FA22,Indo-Aryan,Bangladesh,Yes,No,Yes
005-60-4004,Female,GRE,298.0,Pass,1.0-1.99,Yes,Off-Campus,No,Wilmington UniversityWilson Graduate Center,ENVM,FA21,Kazakhs,Kazakhstan,No,Yes,No
244-39-9289,Female,GRE,298.0,Pass,1.0-1.99,Yes,Off-Campus,No,Wright State University,TESOL,FA22,White British,United Kingdom,No,Yes,No
013-80-9926,Male,GRE,318.0,Pass,3.00-3.24,Yes,Off-Campus,No,Virginia Christian UniversityVirginia Christian University,IELP/HINF,FA22,Chhetri ,Nepal,No,Yes,No
241-44-9466,Male,GRE,290.0,Top Quarter,3.00-3.24,No,College Owned/Operated,No,Concordia UniversityConcordia University Wisconsin,TESOL,SM22,Arabs,Jordan,Yes,No,Yes
339-82-4282,Female,GRE,322.0,Top Quarter,2.50-2.99,No,College Owned/Operated,No,American English Language Institute,MSESHM,SP22,Asian,China,Yes,No,Yes
068-89-2774,Female,GRE,297.0,Pass,3.00-3.24,Yes,Off-Campus,No,University of North AmericaUoNA Main Campus,IELP/UG,FA22,Indo-Aryan,Bangladesh,No,Yes,No
749-68-8099,Female,GRE,318.0,Pass,3.00-3.24,Yes,Off-Campus,No,Saint Michael's College,MAE,SM22,Arabs,Jordan,No,Yes,No
637-25-0919,Male,GRE,294.0,Pass,2.50-2.99,Yes,Off-Campus,No,Bluedata International Institute,MAE,FA22,African,Congo,No,Yes,No
289-20-0323,Not Disclosed,GRE,307.0,Pass,3.00-3.24,Yes,Off-Campus,No,Saint Michael's College,IELP ,FA21,Akan ,Ghana,No,Yes,No
044-22-9214,Female,GRE,313.0,Top Half,2.50-2.99,No,College Owned/Operated,No,Wilmington University,IELP/MSESHM,FA21,Asian,Pakistan,Yes,No,Yes
830-34-6389,Male,GRE,320.0,Pass,3.25-3.49,No,College Owned/Operated,No,University of BridgeportUniversity of Bridgeport,MSASA,SP22,Chhetri ,Nepal,No,Yes,Yes
317-26-7652,Male,GRE,302.0,Pass,3.00-3.24,Yes,Off-Campus,No,Campus EducationCampus Education/Manhattan,IELP/HINF,SM22,Arabs,Jordan,No,Yes,No
830-80-8336,Male,GRE,298.0,Top Quarter,3.75+,No,College Owned/Operated,No,Mentora CollegeMentora College,TESOL,SP22,Persians,Iran,Yes,No,Yes
791-98-6941,Male,GRE,321.0,Pass,3.25-3.49,Yes,Off-Campus,No,Piedmont Technical College,MHSI,FA21,Asian,China,No,Yes,No
996-23-3507,Female,GRE,333.0,Top Half,3.00-3.24,Yes,College Owned/Operated,No,Brookdale Community College,IELP/MSESHM,FA21,White British,United Kingdom,Yes,No,Yes
255-09-1439,Female,GRE,290.0,Bottom Half,3.25-3.49,No,College Owned/Operated,No,University of the PotomacUniversity of the Potomac,IELP/HINF,SM22,Asian,India,Yes,No,Yes
975-57-1997,Male,GRE,302.0,Pass,2.50-2.99,Yes,Off-Campus,No,"University of Maryland, Baltimore CountyUniversity of Maryland, Baltimore County",IELP ,SP22,Filipino,Philippines,No,Yes,No
986-41-3319,Female,GRE,293.0,Pass,2.0-2.49,Yes,Off-Campus,No,"New York General Consulting, Inc.New York General Consulting, Inc.",IELP,SP22,Kazakhs,Kazakhstan,No,Yes,No
661-53-9230,Male,GRE,334.0,Pass,3.25-3.49,Yes,Off-Campus,No,Excel English InstituteExcel English Institute,MBA,FA21,Indo-Aryan,Bangladesh,No,Yes,No
049-38-2674,Female,GRE,319.0,Top Quarter,2.50-2.99,No,College Owned/Operated,No,NEW YORK INSTITUTE OF ENGLISH AND BUSINESSNEW YORK INST. OF ENGLISH AND BUSINESS,UG,FA22,White Irish,Ireland,Yes,No,Yes
453-59-8270,Male,GRE,297.0,Bottom Half,3.50-3.74,No,College Owned/Operated,No,University of North TexasUniversity of North Texas,MSHI,FA21,Kinh,Vietnam,Yes,No,No
082-36-0847,Female,GRE,330.0,Bottom Half,3.50-3.74,No,College Owned/Operated,No,Taylor Business InstituteTaylor Business Institute,MSESHM,FA22,White British,United Kingdom,Yes,No,Yes
403-99-9033,Female,GRE,295.0,Pass,3.25-3.49,Yes,Off-Campus,No,University of Fairfax,MSESHM,FA21,White British,United Kingdom,No,Yes,No
327-05-7860,Male,GRE,292.0,Top 10,3.00-3.24,No,College Owned/Operated,No,"University of Maryland, Baltimore CountyUniversity of Maryland, Baltimore County",IELP/UNDG,FA22,Arabs,Morocco,Yes,No,Yes
683-60-3234,Male,GRE,333.0,Bottom Half,3.25-3.49,No,College Owned/Operated,No,Lindsey Wilson College,IELP,FA22,White Irish,Ireland,Yes,No,Yes
481-94-7427,Female,GRE,314.0,Bottom Half,3.50-3.74,No,College Owned/Operated,No,Long Island UniversityLIU Brooklyn,IELP/EDUC,SP22,African,Congo,Yes,No,Yes
778-65-1065,Female,GRE,309.0,Pass,3.00-3.24,Yes,Off-Campus,Yes,Taylor Business Institute,MHSI,FA21,Persians,Iran,No,Yes,No
740-12-6324,Female,GRE,300.0,Top Quarter,3.25-3.49,No,Off-Campus,No,University of CincinnatiUniversity of Cincinnati,MAE,SM22,Arabs,Morocco,Yes,No,Yes
270-67-4312,Female,GRE,297.0,Pass,1.0-1.99,Yes,Off-Campus,No,The University of ToledoThe University of Toledo - Main Campus,TESOL,SM22,Arabs,Jordan,No,Yes,No
428-78-2066,Male,GRE,320.0,Top Half,3.25-3.49,No,College Owned/Operated,No,Mohawk Valley Community CollegeUtica Campus,TESOL,SM22,Arabs,Jordan,Yes,No,Yes
479-48-5954,Male,GRE,310.0,Bottom Quarter,3.50-3.74,No,College Owned/Operated,No,Trine UniversityTrine University-Phoenix AZ Regional Ctr,MSHI,SM22,White Irish,Ireland,No,Yes,Yes
390-50-9107,Male,GRE,326.0,Top Quarter,2.50-2.99,Yes,College Owned/Operated,No,University of North Carolina at CharlotteUniv. of North Carolina at Charlotte,IELP/MSASA,SP22,Filipino,Philippines,Yes,No,Yes
341-42-5231,Male,GRE,301.0,Top Half,3.75+,No,Off-Campus,No,Rockford UniversityRockford University,IELP/TESOL,SM22,Kinh,Vietnam,Yes,No,No
416-61-5935,Male,GRE,317.0,Top Half,3.25-3.49,No,College Owned/Operated,No,"Saint Leo University, Inc.",IELP/UG,FA22,Kinh,Vietnam,Yes,No,No
